date_and_time,Open,High,Low,Close
2022.06.15 04:00,1.04346,1.04514,1.04241,1.04265
2022.06.15 08:00,1.04265,1.05075,1.04239,1.04937
2022.06.15 12:00,1.04937,1.04974,1.0404,1.04146
2022.06.15 16:00,1.04145,1.04317,1.03797,1.03815
2022.06.15 20:00,1.03815,1.04695,1.03588,1.04466
2022.06.16 00:00,1.0445,1.0469,1.0442,1.04526
2022.06.16 04:00,1.04532,1.04586,1.04307,1.04381
2022.06.16 08:00,1.04381,1.04438,1.03808,1.04092
2022.06.16 12:00,1.04092,1.04364,1.03834,1.04279
2022.06.16 16:00,1.04281,1.05725,1.04276,1.05598
2022.06.16 20:00,1.05599,1.0601,1.05457,1.05511
2022.06.17 00:00,1.05448,1.05605,1.05351,1.05406
2022.06.17 04:00,1.05406,1.05424,1.05172,1.05275
2022.06.17 08:00,1.05274,1.05304,1.04937,1.05197
2022.06.17 12:00,1.05196,1.05356,1.04755,1.04944
2022.06.17 16:00,1.04943,1.04998,1.04442,1.04671
2022.06.17 20:00,1.04672,1.05025,1.04663,1.0494
2022.06.20 00:00,1.04882,1.04965,1.04742,1.04931
2022.06.20 04:00,1.0493,1.05302,1.04908,1.05229
2022.06.20 08:00,1.05229,1.05425,1.05099,1.05243
2022.06.20 12:00,1.05244,1.05456,1.05147,1.05169
2022.06.20 16:00,1.05168,1.05415,1.05072,1.05229
2022.06.20 20:00,1.05231,1.05231,1.04979,1.05105
2022.06.21 00:00,1.0507,1.0533,1.05059,1.05325
2022.06.21 04:00,1.05324,1.05421,1.05205,1.0522
2022.06.21 08:00,1.0522,1.05789,1.05129,1.05781
2022.06.21 12:00,1.05781,1.05823,1.05442,1.05514
2022.06.21 16:00,1.05514,1.05664,1.05278,1.05338
2022.06.21 20:00,1.05338,1.05402,1.05183,1.05342
2022.06.22 00:00,1.05334,1.05387,1.051,1.05124
2022.06.22 04:00,1.05124,1.05153,1.04934,1.04962
2022.06.22 08:00,1.04963,1.05138,1.04689,1.05075
2022.06.22 12:00,1.05075,1.05351,1.05042,1.05305
2022.06.22 16:00,1.05307,1.06054,1.05304,1.05745
2022.06.22 20:00,1.05748,1.05841,1.05631,1.05684
2022.06.23 00:00,1.05646,1.05748,1.05604,1.05739
2022.06.23 04:00,1.05739,1.05809,1.05557,1.0567
2022.06.23 08:00,1.0567,1.0579,1.04825,1.04932
2022.06.23 12:00,1.04934,1.05215,1.049,1.05039
2022.06.23 16:00,1.05039,1.05537,1.04939,1.05081
2022.06.23 20:00,1.05082,1.05334,1.05043,1.05207
2022.06.24 00:00,1.05178,1.0528,1.0512,1.05165
2022.06.24 04:00,1.05165,1.05429,1.05134,1.05398
2022.06.24 08:00,1.05397,1.05464,1.05189,1.05441
2022.06.24 12:00,1.0544,1.05546,1.05131,1.05229
2022.06.24 16:00,1.05229,1.05709,1.05154,1.05464
2022.06.24 20:00,1.05464,1.0559,1.05342,1.05567
2022.06.27 00:00,1.05487,1.05743,1.05458,1.05557
2022.06.27 04:00,1.05556,1.05661,1.05499,1.05646
2022.06.27 08:00,1.05645,1.05908,1.0554,1.05837
2022.06.27 12:00,1.05838,1.05886,1.05533,1.05678
2022.06.27 16:00,1.0568,1.06147,1.0568,1.05972
2022.06.27 20:00,1.05972,1.05989,1.05778,1.05814
2022.06.28 00:00,1.05808,1.05854,1.05703,1.0576
2022.06.28 04:00,1.0576,1.05863,1.05713,1.05754
2022.06.28 08:00,1.05753,1.06059,1.05703,1.05917
2022.06.28 12:00,1.05914,1.05967,1.05327,1.05375
2022.06.28 16:00,1.05374,1.05417,1.05028,1.05228
2022.06.28 20:00,1.05228,1.05342,1.05166,1.05202
2022.06.29 00:00,1.05189,1.05308,1.05175,1.05207
2022.06.29 04:00,1.05207,1.05353,1.05006,1.05041
2022.06.29 08:00,1.05043,1.05202,1.04856,1.05099
2022.06.29 12:00,1.05101,1.05348,1.05046,1.05208
2022.06.29 16:00,1.05209,1.05261,1.0444,1.04454
2022.06.29 20:00,1.04453,1.04542,1.04349,1.04406
2022.06.30 00:00,1.04393,1.04469,1.04368,1.0442
2022.06.30 04:00,1.0442,1.04572,1.04328,1.04532
2022.06.30 08:00,1.04532,1.04685,1.04298,1.0441
2022.06.30 12:00,1.04409,1.04424,1.03822,1.03976
2022.06.30 16:00,1.03975,1.04851,1.03973,1.04823
2022.06.30 20:00,1.04822,1.04883,1.04674,1.0483
2022.07.01 00:00,1.04816,1.0485,1.04663,1.04712
2022.07.01 04:00,1.04712,1.04735,1.0447,1.04537
2022.07.01 08:00,1.04536,1.04703,1.04326,1.04585
2022.07.01 12:00,1.04583,1.04737,1.04063,1.04064
2022.07.01 16:00,1.04065,1.04196,1.03651,1.04013
2022.07.01 20:00,1.0401,1.04326,1.03931,1.04266
2022.07.04 00:00,1.0416,1.04442,1.04142,1.04336
2022.07.04 04:00,1.04336,1.04396,1.04243,1.04274
2022.07.04 08:00,1.04274,1.04387,1.04204,1.04373
2022.07.04 12:00,1.04374,1.04626,1.04348,1.04508
2022.07.04 16:00,1.04509,1.04571,1.04169,1.04231
2022.07.04 20:00,1.04231,1.04249,1.04181,1.0422
2022.07.05 00:00,1.0416,1.04362,1.0416,1.04336
2022.07.05 04:00,1.04335,1.04379,1.0423,1.04376
2022.07.05 08:00,1.04375,1.04485,1.03055,1.03066
2022.07.05 12:00,1.0307,1.03244,1.02801,1.02915
2022.07.05 16:00,1.02915,1.02932,1.02349,1.02447
2022.07.05 20:00,1.02448,1.02708,1.02394,1.02634
2022.07.06 00:00,1.02644,1.02714,1.02536,1.0266
2022.07.06 04:00,1.02659,1.02712,1.02392,1.02469
2022.07.06 08:00,1.02468,1.02764,1.02261,1.02444
2022.07.06 12:00,1.02444,1.02444,1.01659,1.01868
2022.07.06 16:00,1.01868,1.0201,1.01613,1.01728
2022.07.06 20:00,1.01728,1.01985,1.01718,1.01817
2022.07.07 00:00,1.01797,1.01887,1.01759,1.01869
2022.07.07 04:00,1.01869,1.02097,1.01803,1.02014
2022.07.07 08:00,1.02015,1.02208,1.01818,1.01976
2022.07.07 12:00,1.01974,1.02172,1.0169,1.01701
2022.07.07 16:00,1.017,1.01932,1.01507,1.01547
2022.07.07 20:00,1.01548,1.0168,1.01439,1.01607
2022.07.08 00:00,1.01613,1.01869,1.01594,1.01866
2022.07.08 04:00,1.01866,1.01909,1.01393,1.01544
2022.07.08 08:00,1.01544,1.01697,1.00717,1.01133
2022.07.08 12:00,1.01133,1.01684,1.01049,1.01426
2022.07.08 16:00,1.01428,1.01896,1.01335,1.01671
2022.07.08 20:00,1.01671,1.01857,1.01633,1.01855
2022.07.11 00:00,1.01751,1.01834,1.01531,1.01542
2022.07.11 04:00,1.01542,1.0156,1.01347,1.01509
2022.07.11 08:00,1.01509,1.01519,1.01054,1.01183
2022.07.11 12:00,1.01182,1.01251,1.00746,1.00808
2022.07.11 16:00,1.00808,1.00926,1.00524,1.00635
2022.07.11 20:00,1.00634,1.0073,1.00333,1.00395
2022.07.12 00:00,1.00353,1.0055,1.0033,1.00398
2022.07.12 04:00,1.00399,1.00414,1.00059,1.00151
2022.07.12 08:00,1.00151,1.00388,1.00017,1.00103
2022.07.12 12:00,1.00102,1.00692,0.99997,1.00529
2022.07.12 16:00,1.00527,1.00735,1.0033,1.00616
2022.07.12 20:00,1.00619,1.0064,1.00315,1.00359
2022.07.13 00:00,1.00359,1.00393,1.00244,1.003
2022.07.13 04:00,1.00301,1.00466,1.00226,1.00354
2022.07.13 08:00,1.00354,1.00527,1.00059,1.00365
2022.07.13 12:00,1.00365,1.0103,0.99976,1.00201
2022.07.13 16:00,1.00201,1.01218,1.00085,1.00819
2022.07.13 20:00,1.00821,1.00871,1.00537,1.00574
2022.07.14 00:00,1.00542,1.00588,1.00208,1.00214
2022.07.14 04:00,1.00216,1.004,1.00134,1.00226
2022.07.14 08:00,1.00229,1.0046,1.00049,1.00198
2022.07.14 12:00,1.00196,1.00502,1.00017,1.00019
2022.07.14 16:00,1.00017,1.00475,0.99519,0.99902
2022.07.14 20:00,0.99906,1.00374,0.99906,1.00203
2022.07.15 00:00,1.00154,1.00275,1.0011,1.0019
2022.07.15 04:00,1.00191,1.00408,1.00174,1.00303
2022.07.15 08:00,1.00302,1.00353,1.00065,1.00307
2022.07.15 12:00,1.00307,1.00763,1.00281,1.0072
2022.07.15 16:00,1.00721,1.00976,1.00409,1.00808
2022.07.15 20:00,1.00808,1.00935,1.0072,1.00861
2022.07.18 00:00,1.00822,1.00984,1.00708,1.00914
2022.07.18 04:00,1.00913,1.01142,1.00867,1.00912
2022.07.18 08:00,1.00912,1.01491,1.0081,1.01304
2022.07.18 12:00,1.01303,1.01751,1.01194,1.01364
2022.07.18 16:00,1.01364,1.02009,1.01239,1.01669
2022.07.18 20:00,1.01669,1.01771,1.01407,1.01435
2022.07.19 00:00,1.01405,1.01482,1.01284,1.01286
2022.07.19 04:00,1.01286,1.01431,1.01192,1.01277
2022.07.19 08:00,1.01277,1.02529,1.01269,1.02435
2022.07.19 12:00,1.02437,1.02689,1.02198,1.0229
2022.07.19 16:00,1.02286,1.02642,1.02282,1.02401
2022.07.19 20:00,1.02402,1.02437,1.02211,1.02246
2022.07.20 00:00,1.02243,1.02483,1.02226,1.02459
2022.07.20 04:00,1.02464,1.02479,1.02311,1.02433
2022.07.20 08:00,1.02433,1.02729,1.02191,1.02312
2022.07.20 12:00,1.02313,1.02525,1.01732,1.02107
2022.07.20 16:00,1.02104,1.02376,1.01827,1.01904
2022.07.20 20:00,1.01903,1.01928,1.01551,1.01812
2022.07.21 00:00,1.0176,1.01933,1.01749,1.01867
2022.07.21 04:00,1.01867,1.02252,1.01812,1.02228
2022.07.21 08:00,1.02228,1.02303,1.01705,1.01908
2022.07.21 12:00,1.0191,1.0278,1.01655,1.02648
2022.07.21 16:00,1.02647,1.02747,1.01531,1.01811
2022.07.21 20:00,1.0181,1.02334,1.01751,1.02277
2022.07.22 00:00,1.02265,1.02302,1.02031,1.02043
2022.07.22 04:00,1.02043,1.02079,1.01798,1.01806
2022.07.22 08:00,1.01805,1.02134,1.01296,1.01529
2022.07.22 12:00,1.0153,1.01969,1.0143,1.0187
2022.07.22 16:00,1.01871,1.02549,1.01795,1.02317
2022.07.22 20:00,1.02318,1.02373,1.01899,1.02146
2022.07.25 00:00,1.02123,1.02184,1.01818,1.01821
2022.07.25 04:00,1.0182,1.02128,1.01808,1.02072
2022.07.25 08:00,1.0207,1.02284,1.01789,1.02217
2022.07.25 12:00,1.02218,1.02576,1.02142,1.02454
2022.07.25 16:00,1.02454,1.02543,1.02032,1.02209
2022.07.25 20:00,1.02209,1.02286,1.02135,1.02181
2022.07.26 00:00,1.02166,1.02327,1.02159,1.02298
2022.07.26 04:00,1.02299,1.02499,1.02229,1.02252
2022.07.26 08:00,1.02252,1.02359,1.0202,1.02076
2022.07.26 12:00,1.02076,1.02078,1.01159,1.0148
2022.07.26 16:00,1.01482,1.01525,1.01074,1.01268
2022.07.26 20:00,1.01267,1.01324,1.01138,1.0117
2022.07.27 00:00,1.01145,1.01439,1.0114,1.01401
2022.07.27 04:00,1.014,1.01519,1.01368,1.01504
2022.07.27 08:00,1.01504,1.01588,1.01276,1.01415
2022.07.27 12:00,1.01412,1.01717,1.01382,1.01426
2022.07.27 16:00,1.01427,1.0152,1.00964,1.01107
2022.07.27 20:00,1.01107,1.02205,1.01064,1.01985
2022.07.28 00:00,1.01999,1.02121,1.01803,1.01859
2022.07.28 04:00,1.01862,1.02226,1.01834,1.02018
2022.07.28 08:00,1.02019,1.0234,1.0185,1.02173
2022.07.28 12:00,1.02171,1.02172,1.01138,1.01634
2022.07.28 16:00,1.01633,1.0173,1.01259,1.01576
2022.07.28 20:00,1.01576,1.01993,1.0155,1.01962
2022.07.29 00:00,1.0189,1.02028,1.01888,1.01977
2022.07.29 04:00,1.01978,1.02246,1.01909,1.0209
2022.07.29 08:00,1.02091,1.02538,1.02028,1.02215
2022.07.29 12:00,1.0221,1.02453,1.0174,1.01768
2022.07.29 16:00,1.0177,1.02126,1.01459,1.01967
2022.07.29 20:00,1.01966,1.02268,1.01933,1.02256
2022.08.01 00:00,1.02115,1.02259,1.02052,1.022
2022.08.01 04:00,1.02201,1.02411,1.02154,1.02236
2022.08.01 08:00,1.02236,1.02674,1.0213,1.02557
2022.08.01 12:00,1.02558,1.02697,1.02248,1.02358
2022.08.01 16:00,1.02357,1.0275,1.02265,1.02738
2022.08.01 20:00,1.02739,1.0274,1.02452,1.02599
2022.08.02 00:00,1.02614,1.02935,1.02492,1.02862
2022.08.02 04:00,1.02864,1.02865,1.02608,1.02709
2022.08.02 08:00,1.02709,1.02763,1.02151,1.02405
2022.08.02 12:00,1.02404,1.02452,1.02066,1.02114
2022.08.02 16:00,1.02117,1.02355,1.01808,1.01948
2022.08.02 20:00,1.01946,1.01958,1.01632,1.01653
2022.08.03 00:00,1.01653,1.01724,1.01499,1.01578
2022.08.03 04:00,1.01578,1.01933,1.01564,1.01856
2022.08.03 08:00,1.01857,1.01911,1.0154,1.01873
2022.08.03 12:00,1.01875,1.02103,1.01786,1.01858
2022.08.03 16:00,1.01855,1.01872,1.01225,1.01498
2022.08.03 20:00,1.01498,1.01736,1.01482,1.01683
2022.08.04 00:00,1.01599,1.01705,1.01541,1.0165
2022.08.04 04:00,1.0165,1.01759,1.016,1.01638
2022.08.04 08:00,1.01638,1.01938,1.01566,1.01914
2022.08.04 12:00,1.01913,1.01975,1.016,1.01879
2022.08.04 16:00,1.01878,1.02391,1.01731,1.02363
2022.08.04 20:00,1.02362,1.02536,1.02303,1.0246
2022.08.05 00:00,1.02446,1.02517,1.02312,1.02319
2022.08.05 04:00,1.02321,1.02395,1.02292,1.02348
2022.08.05 08:00,1.02349,1.02389,1.02181,1.02234
2022.08.05 12:00,1.02234,1.02383,1.01536,1.01578
2022.08.05 16:00,1.01575,1.01871,1.01413,1.01826
2022.08.05 20:00,1.01824,1.01926,1.0172,1.01765
2022.08.08 00:00,1.01741,1.01804,1.01591,1.01663
2022.08.08 04:00,1.01661,1.01857,1.01642,1.01854
2022.08.08 08:00,1.01855,1.02146,1.0171,1.01916
2022.08.08 12:00,1.01917,1.02019,1.01726,1.01984
2022.08.08 16:00,1.01986,1.02216,1.01907,1.01958
2022.08.08 20:00,1.01958,1.02051,1.01851,1.01933
2022.08.09 00:00,1.01909,1.02007,1.01886,1.01911
2022.08.09 04:00,1.01912,1.01973,1.01886,1.01938
2022.08.09 08:00,1.01939,1.02445,1.01926,1.02391
2022.08.09 12:00,1.02391,1.02469,1.02146,1.02372
2022.08.09 16:00,1.02371,1.0244,1.02144,1.02181
2022.08.09 20:00,1.0218,1.02198,1.02024,1.02125
2022.08.10 00:00,1.02128,1.02152,1.02024,1.02074
2022.08.10 04:00,1.02074,1.0219,1.02051,1.02129
2022.08.10 08:00,1.02127,1.02256,1.02017,1.0222
2022.08.10 12:00,1.02221,1.03455,1.02169,1.03239
2022.08.10 16:00,1.0324,1.03683,1.03052,1.03247
2022.08.10 20:00,1.03248,1.0328,1.02943,1.02969
2022.08.11 00:00,1.02998,1.03044,1.02934,1.0298
2022.08.11 04:00,1.02979,1.02979,1.02811,1.02831
2022.08.11 08:00,1.02831,1.03411,1.02753,1.03409
2022.08.11 12:00,1.03408,1.03513,1.03219,1.03467
2022.08.11 16:00,1.03468,1.03641,1.03235,1.03298
2022.08.11 20:00,1.03301,1.03323,1.03093,1.03183
2022.08.12 00:00,1.03177,1.03272,1.03064,1.03127
2022.08.12 04:00,1.03127,1.03214,1.03048,1.03174
2022.08.12 08:00,1.03174,1.0324,1.02878,1.03019
2022.08.12 12:00,1.03019,1.03081,1.02687,1.02704
2022.08.12 16:00,1.02704,1.02839,1.02381,1.02563
2022.08.12 20:00,1.02564,1.02676,1.02545,1.02584
2022.08.15 00:00,1.02546,1.02669,1.02526,1.0266
2022.08.15 04:00,1.0266,1.02681,1.02397,1.02503
2022.08.15 08:00,1.02503,1.0252,1.01996,1.02066
2022.08.15 12:00,1.02068,1.02142,1.01858,1.02004
2022.08.15 16:00,1.02005,1.02229,1.01714,1.01755
2022.08.15 20:00,1.01755,1.01779,1.01543,1.01588
2022.08.16 00:00,1.016,1.01668,1.01473,1.01534
2022.08.16 04:00,1.01535,1.01695,1.01488,1.01587
2022.08.16 08:00,1.01587,1.01685,1.01338,1.01385
2022.08.16 12:00,1.01388,1.01462,1.01222,1.01436
2022.08.16 16:00,1.01435,1.01945,1.01428,1.01655
2022.08.16 20:00,1.01656,1.01804,1.01617,1.01702
2022.08.17 00:00,1.01665,1.01746,1.01639,1.01704
2022.08.17 04:00,1.01703,1.01836,1.01664,1.01813
2022.08.17 08:00,1.01812,1.01862,1.01491,1.01738
2022.08.17 12:00,1.01737,1.01835,1.01453,1.01583
2022.08.17 16:00,1.01581,1.01982,1.01528,1.01648
2022.08.17 20:00,1.0165,1.02027,1.01627,1.01769
2022.08.18 00:00,1.01756,1.01927,1.0172,1.01877
2022.08.18 04:00,1.01877,1.01911,1.01628,1.01667
2022.08.18 08:00,1.01667,1.01781,1.01457,1.01668
2022.08.18 12:00,1.01669,1.01879,1.01578,1.01692
2022.08.18 16:00,1.01698,1.01718,1.00888,1.00899
2022.08.18 20:00,1.00899,1.00989,1.00786,1.00864
2022.08.19 00:00,1.00804,1.00917,1.00737,1.0079
2022.08.19 04:00,1.0079,1.00866,1.00697,1.00758
2022.08.19 08:00,1.00756,1.00951,1.00738,1.00885
2022.08.19 12:00,1.00884,1.00889,1.00453,1.00652
2022.08.19 16:00,1.00651,1.00682,1.00324,1.00356
2022.08.19 20:00,1.00357,1.00455,1.00318,1.0038
2022.08.22 00:00,1.00353,1.00401,1.00247,1.00257
2022.08.22 04:00,1.00256,1.00464,1.00233,1.00379
2022.08.22 08:00,1.00378,1.00392,0.99886,1.00137
2022.08.22 12:00,1.00137,1.0018,0.99952,1.00059
2022.08.22 16:00,1.0006,1.00072,0.99273,0.99316
2022.08.22 20:00,0.99316,0.99459,0.99258,0.99417
2022.08.23 00:00,0.99399,0.99498,0.99299,0.99396
2022.08.23 04:00,0.99397,0.99488,0.99343,0.99344
2022.08.23 08:00,0.99344,0.99494,0.98984,0.99319
2022.08.23 12:00,0.99319,0.99404,0.99125,0.99235
2022.08.23 16:00,0.99235,1.00179,0.99203,0.99789
2022.08.23 20:00,0.99788,0.99799,0.99593,0.99672
2022.08.24 00:00,0.99688,0.99731,0.99519,0.99524
2022.08.24 04:00,0.99525,0.99604,0.99426,0.99571
2022.08.24 08:00,0.99571,0.99617,0.99346,0.99458
2022.08.24 12:00,0.99458,0.99581,0.99144,0.99281
2022.08.24 16:00,0.99282,0.99986,0.99098,0.99529
2022.08.24 20:00,0.9953,0.99754,0.99511,0.99671
2022.08.25 00:00,0.99625,0.99874,0.99625,0.99822
2022.08.25 04:00,0.99823,1.0008,0.99761,0.99986
2022.08.25 08:00,0.99987,1.00331,0.99868,1.00069
2022.08.25 12:00,1.00071,1.00109,0.99631,0.99692
2022.08.25 16:00,0.99691,1.00003,0.99486,0.99604
2022.08.25 20:00,0.99603,0.99787,0.99583,0.99736
2022.08.26 00:00,0.99722,0.99768,0.99624,0.99653
2022.08.26 04:00,0.99654,0.99744,0.99618,0.99622
2022.08.26 08:00,0.99622,0.99909,0.99463,0.99887
2022.08.26 12:00,0.99887,1.00327,0.99855,1.00325
2022.08.26 16:00,1.00321,1.00898,0.99751,0.99796
2022.08.26 20:00,0.99796,0.99829,0.99563,0.99645
2022.08.29 00:00,0.99649,0.99653,0.99284,0.99299
2022.08.29 04:00,0.99299,0.99374,0.99144,0.99161
2022.08.29 08:00,0.99163,0.99503,0.9914,0.99382
2022.08.29 12:00,0.99381,1.00288,0.99377,1.00084
2022.08.29 16:00,1.00083,1.00268,0.99808,1.00142
2022.08.29 20:00,1.00144,1.00224,0.99895,0.99972
2022.08.30 00:00,0.99976,1.00131,0.99957,1.00063
2022.08.30 04:00,1.00053,1.00102,0.99817,0.99994
2022.08.30 08:00,0.99994,1.00338,0.99821,1.00246
2022.08.30 12:00,1.00246,1.00546,1.00082,1.00111
2022.08.30 16:00,1.00111,1.00411,0.99822,1.00234
2022.08.30 20:00,1.00235,1.00311,1.00101,1.00142
2022.08.31 00:00,1.0014,1.00343,1.00137,1.00271
2022.08.31 04:00,1.00271,1.00445,1.00163,1.00399
2022.08.31 08:00,1.004,1.00456,0.99739,0.99792
2022.08.31 12:00,0.99792,1.00179,0.99712,1.00079
2022.08.31 16:00,1.00081,1.00787,0.99949,1.00532
2022.08.31 20:00,1.00532,1.00569,1.00352,1.00525
2022.09.01 00:00,1.005,1.00541,1.00198,1.00231
2022.09.01 04:00,1.00231,1.00317,1.00089,1.00139
2022.09.01 08:00,1.00139,1.00483,1.00074,1.00367
2022.09.01 12:00,1.00367,1.00465,0.99856,0.99879
2022.09.01 16:00,0.99881,0.99993,0.99107,0.99365
2022.09.01 20:00,0.99365,0.99599,0.99352,0.99459
2022.09.02 00:00,0.99435,0.99584,0.99425,0.9956
2022.09.02 04:00,0.9956,0.9967,0.99534,0.99663
2022.09.02 08:00,0.99664,0.99958,0.99638,0.99727
2022.09.02 12:00,0.99725,1.00293,0.99677,1.00101
2022.09.02 16:00,1.00101,1.00333,0.99617,0.99691
2022.09.02 20:00,0.99694,0.99726,0.99449,0.99513
2022.09.05 00:00,0.99258,0.99359,0.99031,0.99153
2022.09.05 04:00,0.99152,0.99243,0.99004,0.9905
2022.09.05 08:00,0.99049,0.99369,0.98779,0.99108
2022.09.05 12:00,0.99109,0.99436,0.99068,0.99234
2022.09.05 16:00,0.99233,0.99346,0.99175,0.9929
2022.09.05 20:00,0.9929,0.99357,0.99274,0.9931
2022.09.06 00:00,0.99242,0.99687,0.99224,0.99685
2022.09.06 04:00,0.99684,0.99706,0.99423,0.99459
2022.09.06 08:00,0.99461,0.99861,0.99444,0.99577
2022.09.06 12:00,0.99576,0.996,0.98991,0.99001
2022.09.06 16:00,0.99,0.99286,0.98637,0.99083
2022.09.06 20:00,0.99083,0.99114,0.98952,0.99064
2022.09.07 00:00,0.99066,0.99068,0.98836,0.98903
2022.09.07 04:00,0.98902,0.98961,0.98768,0.98923
2022.09.07 08:00,0.98926,0.99296,0.98871,0.99072
2022.09.07 12:00,0.9907,0.9914,0.98752,0.98928
2022.09.07 16:00,0.98926,0.99751,0.98832,0.99732
2022.09.07 20:00,0.99731,1.00106,0.99711,1.00065
2022.09.08 00:00,1.0008,1.00127,0.99826,0.99849
2022.09.08 04:00,0.99849,0.99943,0.9979,0.99895
2022.09.08 08:00,0.99895,1.00146,0.99762,0.99974
2022.09.08 12:00,0.99974,1.00298,0.99848,0.99998
2022.09.08 16:00,0.99998,1.0001,0.99304,0.99685
2022.09.08 20:00,0.99685,0.99996,0.99644,0.99983
2022.09.09 00:00,0.99952,1.00508,0.99951,1.00439
2022.09.09 04:00,1.00439,1.00839,1.00437,1.00723
2022.09.09 08:00,1.0072,1.01131,1.00582,1.01069
2022.09.09 12:00,1.01062,1.01068,1.00344,1.00443
2022.09.09 16:00,1.00443,1.00623,1.00319,1.00537
2022.09.09 20:00,1.00538,1.0055,1.00366,1.0045
2022.09.12 00:00,1.00985,1.00987,1.00595,1.00698
2022.09.12 04:00,1.007,1.0095,1.00687,1.00777
2022.09.12 08:00,1.00776,1.01976,1.00772,1.01915
2022.09.12 12:00,1.01915,1.01917,1.01291,1.01413
2022.09.12 16:00,1.01413,1.0144,1.01042,1.01434
2022.09.12 20:00,1.01437,1.0144,1.01106,1.01214
2022.09.13 00:00,1.01218,1.01462,1.01134,1.01348
2022.09.13 04:00,1.01347,1.01377,1.01193,1.01283
2022.09.13 08:00,1.01283,1.0156,1.01267,1.01545
2022.09.13 12:00,1.01545,1.01869,1.003,1.00368
2022.09.13 16:00,1.00371,1.00424,0.99891,0.9998
2022.09.13 20:00,0.9998,1.0006,0.99662,0.99666
2022.09.14 00:00,0.99677,0.99831,0.99554,0.99785
2022.09.14 04:00,0.99785,1.00004,0.99714,0.99949
2022.09.14 08:00,0.9995,1.00096,0.99589,0.9991
2022.09.14 12:00,0.99911,1.00232,0.99801,0.99975
2022.09.14 16:00,0.99974,1.00081,0.99704,0.9997
2022.09.14 20:00,0.9997,0.99995,0.99689,0.99788
2022.09.15 00:00,0.99753,0.99843,0.99713,0.99754
2022.09.15 04:00,0.99753,0.99823,0.9966,0.99678
2022.09.15 08:00,0.99678,0.99951,0.99556,0.9992
2022.09.15 12:00,0.99922,1.00175,0.99689,1.00072
2022.09.15 16:00,1.00074,1.00134,0.99812,1.00054
2022.09.15 20:00,1.00054,1.00149,0.99877,0.99959
2022.09.16 00:00,0.99943,1.00099,0.99855,1.00056
2022.09.16 04:00,1.00055,1.00118,0.99908,0.99955
2022.09.16 08:00,0.99955,0.99984,0.99448,0.99549
2022.09.16 12:00,0.99549,0.99889,0.9953,0.99551
2022.09.16 16:00,0.99552,1.00361,0.99533,1.00065
2022.09.16 20:00,1.00065,1.00149,0.99929,1.00119
2022.09.19 00:00,1.00079,1.00289,1.00049,1.00108
2022.09.19 04:00,1.00109,1.00126,0.99902,0.99918
2022.09.19 08:00,0.99918,0.99933,0.99657,0.99757
2022.09.19 12:00,0.99756,1.00047,0.99669,0.99827
2022.09.19 16:00,0.99828,1.00178,0.99755,1.00121
2022.09.19 20:00,1.00121,1.00272,1.00026,1.00245
2022.09.20 00:00,1.00209,1.00503,1.00207,1.00345
2022.09.20 04:00,1.00344,1.00373,1.00195,1.00221
2022.09.20 08:00,1.0022,1.00418,0.99999,1.00096
2022.09.20 12:00,1.00095,1.00184,0.99549,0.99708
2022.09.20 16:00,0.99708,0.99992,0.99588,0.99797
2022.09.20 20:00,0.99796,0.9983,0.99601,0.99696
2022.09.21 00:00,0.9968,0.9975,0.9957,0.99623
2022.09.21 04:00,0.99623,0.99707,0.9957,0.99598
2022.09.21 08:00,0.99598,0.99681,0.98844,0.99016
2022.09.21 12:00,0.99016,0.99373,0.98951,0.99131
2022.09.21 16:00,0.99129,0.99161,0.98659,0.98694
2022.09.21 20:00,0.98694,0.99101,0.98097,0.98366
2022.09.22 00:00,0.98358,0.98481,0.98066,0.98152
2022.09.22 04:00,0.98153,0.98375,0.98086,0.98283
2022.09.22 08:00,0.98283,0.99071,0.9813,0.98791
2022.09.22 12:00,0.98791,0.98876,0.98551,0.98767
2022.09.22 16:00,0.98764,0.98772,0.98118,0.98394
2022.09.22 20:00,0.98395,0.98518,0.98296,0.9834
2022.09.23 00:00,0.98299,0.98482,0.98294,0.98432
2022.09.23 04:00,0.98432,0.98517,0.98182,0.98226
2022.09.23 08:00,0.98226,0.98379,0.97508,0.97528
2022.09.23 12:00,0.97528,0.97713,0.97361,0.97555
2022.09.23 16:00,0.97555,0.97746,0.97019,0.9707
2022.09.23 20:00,0.97071,0.97182,0.96678,0.96881
2022.09.26 00:00,0.96724,0.97098,0.95453,0.95685
2022.09.26 04:00,0.95695,0.96634,0.95616,0.9628
2022.09.26 08:00,0.96276,0.97011,0.96202,0.96845
2022.09.26 12:00,0.96847,0.96972,0.96188,0.96692
2022.09.26 16:00,0.96693,0.96821,0.96077,0.96214
2022.09.26 20:00,0.96211,0.96272,0.95994,0.9608
2022.09.27 00:00,0.96088,0.96384,0.95839,0.96339
2022.09.27 04:00,0.9634,0.96455,0.96233,0.96362
2022.09.27 08:00,0.96363,0.96706,0.9621,0.9624
2022.09.27 12:00,0.9624,0.96523,0.96063,0.96224
2022.09.27 16:00,0.96224,0.96434,0.95688,0.9581
2022.09.27 20:00,0.95808,0.96008,0.95707,0.95925
2022.09.28 00:00,0.95852,0.96003,0.95674,0.95721
2022.09.28 04:00,0.9572,0.95761,0.95413,0.95504
